ID;RESP_ID;RESP_ID_RAW;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q011;Q013;Q015;Q016;Q017;Q019;Q021;Q022
342;116;r00116;0;2;0;1;1;1;1;1;12;1;1;0;2;1;1;0;0
343;116;r00116;0;2;0;1;1;1;1;1;12;1;1;0;2;1;1;1;0
344;117;r00117;0;2;1;;1;1;1;0;4;1;1;1;5;1;1;1;0
345;117;r00117;0;2;1;;1;1;1;0;9;1;1;1;5;1;1;1;0
346;118;r00118;0;3;1;;1;1;1;1;9;1;1;1;4;1;1;0;0
347;118;r00118;0;3;1;;1;1;1;1;3;1;1;1;4;1;1;0;0
348;119;r00119;0;1;1;;1;1;1;2;4;1;1;0;5;1;1;5;0
349;119;r00119;0;1;1;;1;1;1;2;4;1;1;0;5;1;1;0;0
350;119;r00119;0;1;1;;1;1;1;2;9;1;1;0;5;1;1;5;0
351;119;r00119;0;1;1;;1;1;1;2;9;1;1;0;5;1;1;0;0
352;119;r00119;0;1;1;;1;1;1;2;12;1;1;0;5;1;1;5;0
353;119;r00119;0;1;1;;1;1;1;2;12;1;1;0;5;1;1;0;0
354;120;r00120;0;4;1;;1;1;0;2;;0;0;0;2;0;0;2;0
355;120;r00120;0;4;1;;1;1;0;2;;0;0;0;2;0;0;0;0
356;120;r00120;0;4;1;;1;1;0;2;;0;0;0;2;0;0;5;0
357;120;r00120;0;4;1;;1;1;0;2;;0;0;0;2;0;0;4;0
358;121;r00121;0;2;1;;1;2;0;0;;0;0;1;1;1;1;9;0
359;122;r00122;1;;;;1;0;1;1;21;1;1;0;2;0;0;8;0
360;122;r00122;1;;;;1;0;1;1;21;1;1;0;2;0;0;0;0
361;122;r00122;1;;;;1;0;1;1;21;1;1;0;2;0;0;5;0
362;123;r00123;0;2;0;1;1;1;1;1;9;1;1;1;2;0;0;0;0
363;123;r00123;0;2;0;1;1;1;1;1;9;1;1;1;2;0;0;1;0
364;123;r00123;0;2;0;1;1;1;1;1;17;1;1;1;2;0;0;0;0
365;123;r00123;0;2;0;1;1;1;1;1;17;1;1;1;2;0;0;1;0
366;124;r00124;1;;;;1;2;1;1;9;1;1;1;6;1;1;8;0
367;124;r00124;1;;;;1;2;1;1;9;1;1;1;6;1;1;9;0
368;124;r00124;1;;;;1;2;1;1;9;1;1;1;6;1;1;1;0
369;124;r00124;1;;;;1;2;1;1;9;1;1;1;6;1;1;6;0
370;125;r00125;1;;;;1;1;2;2;;0;1;1;7;1;1;8;2
371;125;r00125;1;;;;1;1;2;2;;0;1;1;7;1;1;1;2
372;125;r00125;1;;;;1;1;2;2;;0;1;1;7;1;1;0;2
373;125;r00125;1;;;;1;1;2;2;;0;1;1;7;1;1;5;2
374;126;r00126;0;0;0;1;1;2;2;2;;0;1;1;4;1;1;7;0
375;127;r00127;1;;;;1;0;0;0;;0;0;0;4;0;0;7;0
376;127;r00127;1;;;;1;0;0;0;;0;0;0;4;0;0;3;0
377;127;r00127;1;;;;1;0;0;0;;0;0;0;4;0;0;2;0
378;127;r00127;1;;;;1;0;0;0;;0;0;0;4;0;0;0;0
379;128;r00128;0;3;1;;1;0;0;0;;0;0;0;3;0;0;1;0
380;129;r00129;0;2;1;;1;0;0;0;;0;0;1;5;1;1;7;0
381;130;r00130;0;5;0;1;1;2;1;2;9;1;1;0;5;1;1;0;0
382;130;r00130;0;5;0;1;1;2;1;2;18;1;1;0;5;1;1;0;0
383;131;r00131;0;1;1;;1;2;1;2;9;1;1;0;5;1;1;0;0
384;131;r00131;0;1;1;;1;2;1;2;9;1;1;0;5;1;1;1;0
385;132;r00132;0;4;1;;1;1;1;1;4;1;1;0;2;1;1;0;0
386;132;r00132;0;4;1;;1;1;1;1;14;1;1;0;2;1;1;0;0
387;132;r00132;0;4;1;;1;1;1;1;16;1;1;0;2;1;1;0;0
388;133;r00133;0;5;0;1;1;2;1;1;3;1;1;0;3;1;1;0;0
389;134;r00134;0;5;1;;1;1;0;0;;0;0;0;4;1;1;0;0
390;134;r00134;0;5;1;;1;1;0;0;;0;0;0;4;1;1;1;0
391;135;r00135;0;5;0;1;1;0;0;0;;0;0;0;4;1;1;5;0
392;136;r00136;0;2;1;;1;0;0;2;3;1;1;0;3;1;1;1;0
393;137;r00137;0;2;1;;1;0;0;0;;0;0;0;3;1;1;7;2
394;138;r00138;0;3;1;;1;2;1;1;9;1;1;1;2;1;1;7;0
395;139;r00139;0;3;1;;1;1;1;1;4;1;1;0;3;1;1;0;0
396;139;r00139;0;3;1;;1;1;1;1;9;1;1;0;3;1;1;0;0
397;140;r00140;0;0;1;;1;1;1;1;14;1;1;2;5;1;1;3;2
398;140;r00140;0;0;1;;1;1;1;1;14;1;1;2;5;1;1;2;2
399;140;r00140;0;0;1;;1;1;1;1;14;1;1;2;5;1;1;4;2
400;140;r00140;0;0;1;;1;1;1;1;14;1;1;2;5;1;1;5;2
401;140;r00140;0;0;1;;1;1;1;1;14;1;1;2;5;1;1;0;2
402;140;r00140;0;0;1;;1;1;1;1;14;1;1;2;5;1;1;1;2
403;140;r00140;0;0;1;;1;1;1;1;8;1;1;2;5;1;1;3;2
404;140;r00140;0;0;1;;1;1;1;1;8;1;1;2;5;1;1;2;2
405;140;r00140;0;0;1;;1;1;1;1;8;1;1;2;5;1;1;4;2
406;140;r00140;0;0;1;;1;1;1;1;8;1;1;2;5;1;1;5;2
407;140;r00140;0;0;1;;1;1;1;1;8;1;1;2;5;1;1;0;2
408;140;r00140;0;0;1;;1;1;1;1;8;1;1;2;5;1;1;1;2
409;141;r00141;0;2;1;;1;2;0;0;;0;0;1;2;1;1;2;0
410;141;r00141;0;2;1;;1;2;0;0;;0;0;1;2;1;1;1;0
411;142;r00142;0;4;1;;1;1;2;2;4;1;1;1;4;1;1;1;2
412;142;r00142;0;4;1;;1;1;2;2;9;1;1;1;4;1;1;1;2
413;143;r00143;0;2;1;;0;1;1;1;4;1;1;0;1;0;0;1;1
414;144;r00144;0;2;1;;1;2;1;1;9;1;1;1;3;1;1;2;0
415;144;r00144;0;2;1;;1;2;1;1;3;1;1;1;3;1;1;2;0
416;145;r00145;1;;;;1;2;2;2;;0;0;0;4;0;0;0;2
417;146;r00146;0;2;1;;1;0;1;1;9;1;1;0;3;1;1;7;0
418;146;r00146;0;2;1;;1;0;1;1;9;1;1;0;3;1;1;0;0
419;146;r00146;0;2;1;;1;0;1;1;9;1;1;0;3;1;1;1;0
420;146;r00146;0;2;1;;1;0;1;1;9;1;1;0;3;1;1;9;0
421;146;r00146;0;2;1;;1;0;1;1;3;1;1;0;3;1;1;7;0
422;146;r00146;0;2;1;;1;0;1;1;3;1;1;0;3;1;1;0;0
423;146;r00146;0;2;1;;1;0;1;1;3;1;1;0;3;1;1;1;0
424;146;r00146;0;2;1;;1;0;1;1;3;1;1;0;3;1;1;9;0
425;147;r00147;0;1;1;;1;0;0;0;;0;1;0;5;1;1;3;0
426;147;r00147;0;1;1;;1;0;0;0;;0;1;0;5;1;1;5;0
427;147;r00147;0;1;1;;1;0;0;0;;0;1;0;5;1;1;0;0
428;148;r00148;0;1;1;;1;1;1;0;9;1;0;2;3;1;1;1;0
429;149;r00149;0;5;1;;1;0;0;0;;0;0;0;5;1;1;7;0
430;150;r00150;0;5;0;1;1;0;1;1;4;1;1;0;5;1;1;2;0
431;151;r00151;1;;;;1;2;1;1;4;1;0;0;4;1;1;8;2
432;151;r00151;1;;;;1;2;1;1;4;1;0;0;4;1;1;0;2
433;151;r00151;1;;;;1;2;1;1;4;1;0;0;4;1;1;5;2
434;151;r00151;1;;;;1;2;1;1;9;1;0;0;4;1;1;8;2
435;151;r00151;1;;;;1;2;1;1;9;1;0;0;4;1;1;0;2
436;151;r00151;1;;;;1;2;1;1;9;1;0;0;4;1;1;5;2
437;152;r00152;1;;;;0;0;1;0;9;1;1;1;6;1;1;8;2
438;153;r00153;0;3;1;;1;1;2;2;;0;1;0;4;1;1;0;2
439;154;r00154;1;;;;1;1;1;1;4;1;1;1;3;1;1;7;2
440;154;r00154;1;;;;1;1;1;1;4;1;1;1;3;1;1;2;2
441;154;r00154;1;;;;1;1;1;1;4;1;1;1;3;1;1;0;2
442;154;r00154;1;;;;1;1;1;1;4;1;1;1;3;1;1;8;2
443;154;r00154;1;;;;1;1;1;1;9;1;1;1;3;1;1;7;2
444;154;r00154;1;;;;1;1;1;1;9;1;1;1;3;1;1;2;2
445;154;r00154;1;;;;1;1;1;1;9;1;1;1;3;1;1;0;2
446;154;r00154;1;;;;1;1;1;1;9;1;1;1;3;1;1;8;2
447;154;r00154;1;;;;1;1;1;1;3;1;1;1;3;1;1;7;2
448;154;r00154;1;;;;1;1;1;1;3;1;1;1;3;1;1;2;2
449;154;r00154;1;;;;1;1;1;1;3;1;1;1;3;1;1;0;2
450;154;r00154;1;;;;1;1;1;1;3;1;1;1;3;1;1;8;2
451;155;r00155;0;2;1;;1;2;2;0;;0;0;0;2;1;1;0;2
452;156;r00156;0;3;1;;0;0;0;0;;0;0;0;4;1;1;7;1
453;157;r00157;0;2;1;;1;2;1;1;9;1;1;0;3;1;1;4;0
454;157;r00157;0;2;1;;1;2;1;1;9;1;1;0;3;1;1;6;0
455;157;r00157;0;2;1;;1;2;1;1;3;1;1;0;3;1;1;4;0
456;157;r00157;0;2;1;;1;2;1;1;3;1;1;0;3;1;1;6;0
457;157;r00157;0;2;1;;1;2;1;1;17;1;1;0;3;1;1;4;0
458;157;r00157;0;2;1;;1;2;1;1;17;1;1;0;3;1;1;6;0
459;157;r00157;0;2;1;;1;2;1;1;4;1;1;0;3;1;1;4;0
460;157;r00157;0;2;1;;1;2;1;1;4;1;1;0;3;1;1;6;0
461;158;r00158;0;5;0;1;1;0;0;0;;0;0;0;5;1;1;2;2
462;158;r00158;0;5;0;1;1;0;0;0;;0;0;0;5;1;1;1;2
463;158;r00158;0;5;0;1;1;0;0;0;;0;0;0;5;1;1;0;2
464;158;r00158;0;5;0;1;1;0;0;0;;0;0;0;5;1;1;5;2
465;159;r00159;0;4;1;;1;0;2;0;;0;0;0;1;1;1;6;0
466;160;r00160;0;1;1;;1;1;1;1;4;1;1;0;2;1;1;3;0
467;160;r00160;0;1;1;;1;1;1;1;9;1;1;0;2;1;1;3;0
468;160;r00160;0;1;1;;1;1;1;1;16;1;1;0;2;1;1;3;0
469;161;r00161;0;5;0;1;1;0;1;1;9;1;1;1;5;1;1;0;1
470;162;r00162;0;3;1;;0;0;1;1;9;0;0;1;5;1;1;3;0
471;162;r00162;0;3;1;;0;0;1;1;4;0;0;1;5;1;1;3;0
472;163;r00163;0;5;0;0;0;2;0;0;;0;1;1;7;1;1;11;1
473;164;r00164;0;5;1;;1;0;1;1;;0;0;0;1;1;1;4;1
474;165;r00165;0;5;0;1;1;0;0;0;;0;0;0;4;0;0;2;1
475;166;r00166;0;5;0;1;1;0;0;0;;0;0;1;3;0;0;1;0
476;167;r00167;0;5;0;1;1;2;0;2;;0;0;0;4;0;0;0;1
477;168;r00168;1;;;;0;2;2;2;;0;0;0;1;0;0;6;2
478;168;r00168;1;;;;0;2;2;2;;0;0;0;1;0;0;0;2
479;168;r00168;1;;;;0;2;2;2;;0;0;0;1;0;0;8;2
480;169;r00169;0;5;0;1;1;0;0;2;;0;0;0;4;0;0;7;0
481;170;r00170;0;2;1;;1;0;0;2;;0;0;0;1;0;0;1;1
482;171;r00171;0;3;1;;1;0;0;0;;0;0;0;3;1;1;1;2
483;171;r00171;0;3;1;;1;0;0;0;;0;0;0;3;1;1;0;2
484;172;r00172;0;1;1;;1;2;2;0;;0;1;0;4;1;1;0;2
485;173;r00173;0;5;0;1;1;2;2;2;;0;0;0;5;1;1;0;0
486;173;r00173;0;5;0;1;1;2;2;2;;0;0;0;5;1;1;1;0
487;174;r00174;0;1;1;;1;1;1;1;4;1;1;0;2;1;1;1;1
488;174;r00174;0;1;1;;1;1;1;1;9;1;1;0;2;1;1;1;1
489;174;r00174;0;1;1;;1;1;1;1;10;1;1;0;2;1;1;1;1
490;174;r00174;0;1;1;;1;1;1;1;13;1;1;0;2;1;1;1;1
491;174;r00174;0;1;1;;1;1;1;1;12;1;1;0;2;1;1;1;1
492;174;r00174;0;1;1;;1;1;1;1;16;1;1;0;2;1;1;1;1
493;174;r00174;0;1;1;;1;1;1;1;8;1;1;0;2;1;1;1;1
494;174;r00174;0;1;1;;1;1;1;1;17;1;1;0;2;1;1;1;1
495;175;r00175;0;2;1;;0;0;0;0;;0;0;0;1;1;1;1;0
496;176;r00176;0;2;1;;1;1;1;1;4;1;1;1;1;1;1;1;0
497;176;r00176;0;2;1;;1;1;1;1;9;1;1;1;1;1;1;1;0
498;177;r00177;0;2;1;;1;1;1;1;4;1;1;1;6;1;1;0;2
499;177;r00177;0;2;1;;1;1;1;1;9;1;1;1;6;1;1;0;2
500;177;r00177;0;2;1;;1;1;1;1;3;1;1;1;6;1;1;0;2
501;178;r00178;0;1;1;;1;0;0;0;;0;0;0;3;0;0;7;0
502;179;r00179;0;3;1;;1;1;2;1;9;1;1;0;2;1;1;4;2
503;179;r00179;0;3;1;;1;1;2;1;9;1;1;0;2;1;1;0;2
504;179;r00179;0;3;1;;1;1;2;1;9;1;1;0;2;1;1;6;2
505;180;r00180;0;1;1;;1;2;2;0;;0;0;0;4;0;0;0;0
506;180;r00180;0;1;1;;1;2;2;0;;0;0;0;4;0;0;5;0
507;181;r00181;0;3;1;;0;0;0;0;;0;0;0;4;0;0;5;1
508;182;r00182;0;0;1;;1;0;1;2;11;1;1;2;2;0;0;3;0
509;182;r00182;0;0;1;;1;0;1;2;11;1;1;2;2;0;0;5;0
510;182;r00182;0;0;1;;1;0;1;2;11;1;1;2;2;0;0;0;0
511;182;r00182;0;0;1;;1;0;1;2;11;1;1;2;2;0;0;6;0
512;183;r00183;0;4;1;;1;1;0;0;;0;1;0;1;0;0;0;1
513;184;r00184;0;2;1;;1;1;1;1;4;1;1;0;4;1;1;5;1
514;184;r00184;0;2;1;;1;1;1;1;4;1;1;0;4;1;1;6;1
515;184;r00184;0;2;1;;1;1;1;1;4;1;1;0;4;1;1;0;1
516;184;r00184;0;2;1;;1;1;1;1;4;1;1;0;4;1;1;1;1
517;184;r00184;0;2;1;;1;1;1;1;9;1;1;0;4;1;1;5;1
518;184;r00184;0;2;1;;1;1;1;1;9;1;1;0;4;1;1;6;1
519;184;r00184;0;2;1;;1;1;1;1;9;1;1;0;4;1;1;0;1
520;184;r00184;0;2;1;;1;1;1;1;9;1;1;0;4;1;1;1;1
521;184;r00184;0;2;1;;1;1;1;1;3;1;1;0;4;1;1;5;1
522;184;r00184;0;2;1;;1;1;1;1;3;1;1;0;4;1;1;6;1
523;184;r00184;0;2;1;;1;1;1;1;3;1;1;0;4;1;1;0;1
524;184;r00184;0;2;1;;1;1;1;1;3;1;1;0;4;1;1;1;1
525;184;r00184;0;2;1;;1;1;1;1;13;1;1;0;4;1;1;5;1
526;184;r00184;0;2;1;;1;1;1;1;13;1;1;0;4;1;1;6;1
527;184;r00184;0;2;1;;1;1;1;1;13;1;1;0;4;1;1;0;1
528;184;r00184;0;2;1;;1;1;1;1;13;1;1;0;4;1;1;1;1
529;185;r00185;0;0;1;;1;0;0;0;;0;0;0;2;0;0;0;0
530;185;r00185;0;0;1;;1;0;0;0;;0;0;0;2;0;0;5;0
531;186;r00186;0;3;1;;1;2;1;1;9;1;1;0;4;1;1;4;0
532;186;r00186;0;3;1;;1;2;1;1;9;1;1;0;4;1;1;0;0
533;186;r00186;0;3;1;;1;2;1;1;9;1;1;0;4;1;1;1;0
534;187;r00187;0;3;1;;1;1;2;0;;0;1;1;3;1;1;7;1
535;187;r00187;0;3;1;;1;1;2;0;;0;1;1;3;1;1;11;1
536;188;r00188;0;5;1;;1;0;1;1;4;1;1;0;4;1;1;6;0
537;188;r00188;0;5;1;;1;0;1;1;4;1;1;0;4;1;1;0;0
538;188;r00188;0;5;1;;1;0;1;1;9;1;1;0;4;1;1;6;0
539;188;r00188;0;5;1;;1;0;1;1;9;1;1;0;4;1;1;0;0
540;188;r00188;0;5;1;;1;0;1;1;3;1;1;0;4;1;1;6;0
541;188;r00188;0;5;1;;1;0;1;1;3;1;1;0;4;1;1;0;0
542;189;r00189;0;4;1;;1;0;1;2;17;1;1;0;4;1;1;2;0
543;189;r00189;0;4;1;;1;0;1;2;17;1;1;0;4;1;1;0;0
544;190;r00190;0;4;1;;1;1;1;1;4;1;1;0;2;1;1;0;2
545;191;r00191;1;;;;1;0;2;2;;0;0;0;2;0;0;0;0
546;192;r00192;0;2;1;;1;1;0;0;;0;0;0;2;0;0;0;0
547;193;r00193;1;;;;1;0;2;2;;0;1;0;6;0;0;7;0
548;194;r00194;0;5;1;;1;0;1;1;4;1;1;1;6;1;1;5;0
549;194;r00194;0;5;1;;1;0;1;1;4;1;1;1;6;1;1;6;0
550;194;r00194;0;5;1;;1;0;1;1;9;1;1;1;6;1;1;5;0
551;194;r00194;0;5;1;;1;0;1;1;9;1;1;1;6;1;1;6;0
552;194;r00194;0;5;1;;1;0;1;1;3;1;1;1;6;1;1;5;0
553;194;r00194;0;5;1;;1;0;1;1;3;1;1;1;6;1;1;6;0
554;195;r00195;0;2;1;;1;2;1;1;4;1;1;0;3;0;0;0;1
555;195;r00195;0;2;1;;1;2;1;1;9;1;1;0;3;0;0;0;1
556;196;r00196;0;3;1;;1;1;1;1;4;1;1;0;3;0;0;2;0
557;196;r00196;0;3;1;;1;1;1;1;4;1;1;0;3;0;0;0;0
558;196;r00196;0;3;1;;1;1;1;1;9;1;1;0;3;0;0;2;0
559;196;r00196;0;3;1;;1;1;1;1;9;1;1;0;3;0;0;0;0
560;197;r00197;1;;;;1;1;1;1;4;1;1;0;4;0;0;4;2
561;198;r00198;0;4;1;;1;1;1;0;4;1;1;0;3;1;1;3;0
562;198;r00198;0;4;1;;1;1;1;0;4;1;1;0;3;1;1;2;0
563;198;r00198;0;4;1;;1;1;1;0;9;1;1;0;3;1;1;3;0
564;198;r00198;0;4;1;;1;1;1;0;9;1;1;0;3;1;1;2;0
565;199;r00199;0;5;1;;1;1;1;1;9;1;1;0;5;1;1;2;0
566;199;r00199;0;5;1;;1;1;1;1;9;1;1;0;5;1;1;0;0
567;199;r00199;0;5;1;;1;1;1;1;3;1;1;0;5;1;1;2;0
568;199;r00199;0;5;1;;1;1;1;1;3;1;1;0;5;1;1;0;0
569;200;r00200;0;3;1;;1;1;1;2;;0;1;1;3;1;1;6;2
570;201;r00201;0;2;1;;1;0;0;0;;0;0;0;3;0;0;0;2
571;201;r00201;0;2;1;;1;0;0;0;;0;0;0;3;0;0;5;2
572;201;r00201;0;2;1;;1;0;0;0;;0;0;0;3;0;0;2;2
573;202;r00202;0;4;1;;1;0;2;2;;0;0;0;1;0;0;1;0
574;202;r00202;0;4;1;;1;0;2;2;;0;0;0;1;0;0;0;0
575;203;r00203;0;4;1;;1;1;1;1;4;1;1;2;2;1;1;7;0
576;203;r00203;0;4;1;;1;1;1;1;9;1;1;2;2;1;1;7;0
577;203;r00203;0;4;1;;1;1;1;1;10;1;1;2;2;1;1;7;0
578;203;r00203;0;4;1;;1;1;1;1;12;1;1;2;2;1;1;7;0
579;204;r00204;0;3;1;;1;0;1;2;;0;1;0;2;1;1;2;2
580;204;r00204;0;3;1;;1;0;1;2;;0;1;0;2;1;1;0;2
581;204;r00204;0;3;1;;1;0;1;2;;0;1;0;2;1;1;1;2
582;205;r00205;0;1;1;;0;0;0;0;;0;0;0;1;0;0;2;0
583;206;r00206;0;4;1;;1;1;2;0;;0;1;0;2;0;0;9;2
584;206;r00206;0;4;1;;1;1;2;0;;0;1;0;2;0;0;1;2
585;206;r00206;0;4;1;;1;1;2;0;;0;1;0;2;0;0;0;2
586;207;r00207;0;2;1;;1;0;1;1;4;1;1;0;2;1;1;5;2
587;207;r00207;0;2;1;;1;0;1;1;4;1;1;0;2;1;1;0;2
588;207;r00207;0;2;1;;1;0;1;1;9;1;1;0;2;1;1;5;2
589;207;r00207;0;2;1;;1;0;1;1;9;1;1;0;2;1;1;0;2
590;207;r00207;0;2;1;;1;0;1;1;3;1;1;0;2;1;1;5;2
591;207;r00207;0;2;1;;1;0;1;1;3;1;1;0;2;1;1;0;2
592;207;r00207;0;2;1;;1;0;1;1;12;1;1;0;2;1;1;5;2
593;207;r00207;0;2;1;;1;0;1;1;12;1;1;0;2;1;1;0;2
594;207;r00207;0;2;1;;1;0;1;1;17;1;1;0;2;1;1;5;2
595;207;r00207;0;2;1;;1;0;1;1;17;1;1;0;2;1;1;0;2
596;208;r00208;0;1;1;;1;1;1;1;9;1;1;0;5;1;1;6;2
597;209;r00209;0;3;1;;1;0;0;0;;0;0;0;4;0;0;4;2
598;210;r00210;0;4;1;;1;0;0;0;;0;0;0;2;0;0;7;0
599;211;r00211;0;3;1;;1;1;1;0;9;1;1;0;5;1;1;2;2
600;212;r00212;0;0;1;;1;1;1;1;4;1;1;1;2;0;0;2;0
601;212;r00212;0;0;1;;1;1;1;1;4;1;1;1;2;0;0;0;0
602;212;r00212;0;0;1;;1;1;1;1;4;1;1;1;2;0;0;1;0
603;212;r00212;0;0;1;;1;1;1;1;4;1;1;1;2;0;0;9;0
604;212;r00212;0;0;1;;1;1;1;1;9;1;1;1;2;0;0;2;0
605;212;r00212;0;0;1;;1;1;1;1;9;1;1;1;2;0;0;0;0
606;212;r00212;0;0;1;;1;1;1;1;9;1;1;1;2;0;0;1;0
607;212;r00212;0;0;1;;1;1;1;1;9;1;1;1;2;0;0;9;0
608;212;r00212;0;0;1;;1;1;1;1;13;1;1;1;2;0;0;2;0
609;212;r00212;0;0;1;;1;1;1;1;13;1;1;1;2;0;0;0;0
610;212;r00212;0;0;1;;1;1;1;1;13;1;1;1;2;0;0;1;0
611;212;r00212;0;0;1;;1;1;1;1;13;1;1;1;2;0;0;9;0
612;212;r00212;0;0;1;;1;1;1;1;14;1;1;1;2;0;0;2;0
613;212;r00212;0;0;1;;1;1;1;1;14;1;1;1;2;0;0;0;0
614;212;r00212;0;0;1;;1;1;1;1;14;1;1;1;2;0;0;1;0
615;212;r00212;0;0;1;;1;1;1;1;14;1;1;1;2;0;0;9;0
616;212;r00212;0;0;1;;1;1;1;1;17;1;1;1;2;0;0;2;0
617;212;r00212;0;0;1;;1;1;1;1;17;1;1;1;2;0;0;0;0
618;212;r00212;0;0;1;;1;1;1;1;17;1;1;1;2;0;0;1;0
619;212;r00212;0;0;1;;1;1;1;1;17;1;1;1;2;0;0;9;0
620;212;r00212;0;0;1;;1;1;1;1;1;1;1;1;2;0;0;2;0
621;212;r00212;0;0;1;;1;1;1;1;1;1;1;1;2;0;0;0;0
622;212;r00212;0;0;1;;1;1;1;1;1;1;1;1;2;0;0;1;0
623;212;r00212;0;0;1;;1;1;1;1;1;1;1;1;2;0;0;9;0
624;213;r00213;0;3;1;;1;0;2;2;;0;1;0;4;0;0;6;0
625;214;r00214;0;4;1;;1;0;0;0;;0;0;0;2;0;0;0;0
626;215;r00215;0;1;1;;1;0;0;0;;0;0;0;2;1;1;0;2
627;216;r00216;0;4;1;;0;0;0;0;;0;0;0;1;1;1;7;0
628;217;r00217;0;2;1;;0;0;0;0;;0;0;0;1;0;0;0;0
629;218;r00218;0;4;1;;0;0;0;0;;0;0;0;1;0;0;7;1
630;218;r00218;0;4;1;;0;0;0;0;;0;0;0;1;0;0;0;1
631;218;r00218;0;4;1;;0;0;0;0;;0;0;0;1;0;0;1;1
632;219;r00219;0;5;1;;0;0;1;1;9;0;1;0;1;0;0;0;0
633;220;r00220;0;2;1;;1;2;1;1;3;1;0;0;3;0;0;3;1
634;220;r00220;0;2;1;;1;2;1;1;3;1;0;0;3;0;0;2;1
635;220;r00220;0;2;1;;1;2;1;1;12;1;0;0;3;0;0;3;1
636;220;r00220;0;2;1;;1;2;1;1;12;1;0;0;3;0;0;2;1
637;220;r00220;0;2;1;;1;2;1;1;16;1;0;0;3;0;0;3;1
638;220;r00220;0;2;1;;1;2;1;1;16;1;0;0;3;0;0;2;1
639;221;r00221;0;2;1;;1;1;0;0;;0;0;0;4;1;1;0;0
640;222;r00222;0;3;1;;1;0;0;0;;0;0;0;3;1;1;0;1
641;223;r00223;0;1;1;;1;1;1;0;4;1;1;1;2;0;0;1;0
642;223;r00223;0;1;1;;1;1;1;0;4;1;1;1;2;0;0;0;0
643;223;r00223;0;1;1;;1;1;1;0;16;1;1;1;2;0;0;1;0
644;223;r00223;0;1;1;;1;1;1;0;16;1;1;1;2;0;0;0;0
645;224;r00224;0;3;1;;1;2;0;0;;0;0;0;3;0;0;0;2
646;224;r00224;0;3;1;;1;2;0;0;;0;0;0;3;0;0;5;2
647;225;r00225;0;4;1;;1;1;2;0;;0;1;1;2;1;1;6;2
648;225;r00225;0;4;1;;1;1;2;0;;0;1;1;2;1;1;7;2
649;226;r00226;0;2;1;;1;1;1;0;16;1;0;0;3;0;0;0;0
650;227;r00227;0;2;1;;1;0;0;0;;0;0;0;2;6;6;2;2
651;228;r00228;0;2;1;;1;2;1;2;;0;0;0;2;1;1;0;0
652;229;r00229;0;3;1;;0;1;1;1;4;1;1;1;2;1;1;7;1
653;229;r00229;0;3;1;;0;1;1;1;9;1;1;1;2;1;1;7;1
654;229;r00229;0;3;1;;0;1;1;1;14;1;1;1;2;1;1;7;1
655;230;r00230;0;2;1;;0;2;1;1;4;1;1;1;1;1;1;11;0
656;230;r00230;0;2;1;;0;2;1;1;9;1;1;1;1;1;1;11;0
657;231;r00231;0;5;0;1;1;1;1;0;;0;1;0;2;1;1;0;1
658;232;r00232;0;4;1;;1;0;0;0;;0;0;0;2;0;0;3;0
659;233;r00233;0;4;1;;1;1;0;0;;0;0;1;4;1;1;7;2
660;234;r00234;0;5;1;;1;1;1;1;4;1;1;0;6;1;1;7;0
661;234;r00234;0;5;1;;1;1;1;1;9;1;1;0;6;1;1;7;0
662;235;r00235;0;2;1;;1;1;0;0;;0;0;0;2;1;1;4;0
663;236;r00236;1;;;;1;2;0;2;;0;0;0;3;0;0;1;0
664;236;r00236;1;;;;1;2;0;2;;0;0;0;3;0;0;0;0
665;237;r00237;0;3;1;;1;0;0;0;;0;0;0;3;0;0;1;1
666;237;r00237;0;3;1;;1;0;0;0;;0;0;0;3;0;0;0;1
667;238;r00238;1;;;;1;1;1;2;4;1;1;0;2;1;1;1;0
668;238;r00238;1;;;;1;1;1;2;4;1;1;0;2;1;1;0;0
669;238;r00238;1;;;;1;1;1;2;4;1;1;0;2;1;1;10;0
670;238;r00238;1;;;;1;1;1;2;4;1;1;0;2;1;1;5;0
671;238;r00238;1;;;;1;1;1;2;9;1;1;0;2;1;1;1;0
672;238;r00238;1;;;;1;1;1;2;9;1;1;0;2;1;1;0;0
673;238;r00238;1;;;;1;1;1;2;9;1;1;0;2;1;1;10;0
674;238;r00238;1;;;;1;1;1;2;9;1;1;0;2;1;1;5;0
675;239;r00239;0;3;1;;0;0;0;0;;0;0;0;3;0;0;0;0
676;240;r00240;0;3;1;;1;2;2;2;;0;1;0;3;0;0;1;1
677;241;r00241;0;1;1;;1;0;1;0;;0;1;0;2;1;1;1;0
678;241;r00241;0;1;1;;1;0;1;0;;0;1;0;2;1;1;0;0
679;241;r00241;0;1;1;;1;0;1;0;;0;1;0;2;1;1;6;0
680;242;r00242;1;;;;1;1;1;0;9;1;1;1;3;0;0;8;2
681;242;r00242;1;;;;1;1;1;0;9;1;1;1;3;0;0;0;2
682;242;r00242;1;;;;1;1;1;0;9;1;1;1;3;0;0;2;2
683;243;r00243;0;4;1;;1;2;0;0;;0;0;0;2;0;0;0;2
684;244;r00244;1;;;;1;0;2;0;;0;0;0;3;0;0;2;0
685;244;r00244;1;;;;1;0;2;0;;0;0;0;3;0;0;0;0
